# Fila gamedevmap da SEGUNDA E TERCEIRA PAGINA de cada pais, colhida em 06/09
# Formato: nome,tipo,cidade,estado,pais,site,status
# Estes 515 estudios estavam ESCONDIDOS pela paginacao de 100 por pais do gamedevmap.
# Alemanha 121, Polonia 112, Espanha 92, Suecia 108, Holanda 70, Italia 12. Total 515.
# ATENCAO: os 70 da Holanda invalidam parcialmente a conclusao que escrevi mais cedo hoje
# de que os 129 estudios de Suica, Finlandia e Holanda estavam varridos ate o fim.
Radiation Blue,Developer,Hamburg,Metropolregion Hamburg,Germany,https://www.radiationblue.com,NOVO
Radical Fish Games,Developer,Saarbrucken,Saarland,Germany,https://radicalfishgames.com/,NOVO
Rafaelle Picca,Developer,Augsburg,Bayern,Germany,https://raffaelepicca.com/,NOVO
Rat King,Developer,Halle,Saxony-Anhalt,Germany,https://ratking.de/,NOVO
REAKKTOR Studios,Developer,Hannover,Lower Saxony,Germany,https://reakktor.com/,NOVO
Reality Twist,Developer,Munich,Bayern,Germany,https://www.reality-twist.com,NOVO
RealmForge Studios,Developer,Munich,Bayern,Germany,http://www.realmforgestudios.com/,NOVO
Resistance204X,Developer,Leipzig,Saxony,Germany,https://resistance204x.com/,NOVO
Retrific,Developer,Hamm,Nordrhein-Westfalen,Germany,https://www.retrific.net,NOVO
Robotality,Developer,Hameln,Lower Saxony,Germany,http://robotality.com/,NOVO
Sylphe Labs,Developer,Palermo,Sicilia,Italy,https://www.sylphelabs.com,NOVO
Ta2 Games,Developer,Trieste,Friuli-Venezia Giulia,Italy,https://ta2gamesstudio.com/,NOVO
Taito (Square Enix),Developer,Milan,Lombardia,Italy,https://www.taito.co.jp,NOVO
Team SolEtude,Developer,Milan,Lombardia,Italy,https://teamsoletude.carrd.co/,NOVO
The Space Backyard,Developer,Genova,Liguria,Italy,https://www.spacebackyard.com/,NOVO
Tiny Bull Studios,Developer,Turin,Piedmont,Italy,https://www.tinybullstudios.com,NOVO
Tmesis Studio,Developer,Turin,Piedmont,Italy,http://tmesistudio.com/,NOVO
Ubisoft Milan,Developer and Publisher,Milan,Lombardia,Italy,https://www.ubisoft.com,NOVO
UNAmedia,Developer,Genova,Liguria,Italy,https://www.unamedia.com,NOVO
We Are Muesli,Developer,Milan,Lombardia,Italy,https://www.wearemuesli.it,NOVO
Winter Wolves,Developer,Bologna,Emilia-Romagna,Italy,https://winterwolves.com/,NOVO
Yonder,Developer,Rome,Lazio,Italy,https://www.fromyonder.net/,NOVO
Knucklehead Studios,Developer,Utrecht,Utrecht,Netherlands,https://knucklehead-studios.com/,NOVO
Knuist & Perzik,Developer,The Randstad,Noord-Holland,Netherlands,https://knuistperzik.github.io/,NOVO
Konafa Games,Developer,Amsterdam,Noord-Holland,Netherlands,https://www.konafagames.com/,NOVO
Linx Interactive,Developer,Laren,Noord-Holland,Netherlands,https://linx-interactive.com/,NOVO
Lirio Games,Developer,Apeldoorn,Gelderland,Netherlands,https://www.liriogames.com/#,NOVO
Lucky Kat,Developer,Den Haag,Zuid-Holland,Netherlands,https://lucky-kat.com/,NOVO
Ludomotion,Developer,Amsterdam,Noord-Holland,Netherlands,https://www.ludomotion.com,NOVO
M2H,Developer,Alkmaar,Noord-Holland,Netherlands,https://www.m2h.nl,NOVO
Maple Bay,Developer,Ommen,Overijssel,Netherlands,https://maplebaystudio.com/,NOVO
Mind Control Games,Developer,Hilversum,Noord-Holland,Netherlands,https://www.mindcontrol-games.com/,NOVO
Monkey Bizniz,Developer,Utrecht,Utrecht,Netherlands,https://www.monkeybizniz.com,NOVO
Monkey Strike Games,Developer,Breda,Noord-Brabant,Netherlands,https://www.monkeystrikegames.com/,NOVO
Nifty Llama Games,Developer,Breda,Noord-Brabant,Netherlands,https://www.niftyllamagames.com,NOVO
Nixxes,Developer,Utrecht,Utrecht,Netherlands,https://www.nixxes.com,NOVO
Nixxes Software (PlayStation Studios),Developer,Utrecht,Utrecht,Netherlands,https://www.nixxes.com,NOVO
Oogbaard Games,Developer,Utrecht,Utrecht,Netherlands,https://oogbaard.com/,NOVO
Pixel Doors,Developer,Amsterdam,Noord-Holland,Netherlands,https://www.pixeldoors.com/,NOVO
Polygon Interactive,Developer,Groningen,Groningen,Netherlands,https://polygoninteractive.com/,NOVO
Purple Flame Studio,Developer,Eindhoven,Noord-Brabant,Netherlands,https://purpleflamestudio.com/,NOVO
Qudical,Developer,Rotterdam,Zuid-Holland,Netherlands,https://www.qudical.nl/,NOVO
Ra.nj,Developer,Rotterdam,Zuid-Holland,Netherlands,https://www.ranj.nl,NOVO
Radical Graphics Studio,Developer,Amsterdam,Noord-Holland,Netherlands,https://www.radicalgraphics.nl,NOVO
Rage Squid,Developer,Tilburg,Noord-Brabant,Netherlands,https://ragesquid.com/,NOVO
RageSquid,Developer,De Meern,Utrecht,Netherlands,https://www.ragesquid.com,NOVO
Rangatang,Developer,Utrecht,Utrecht,Netherlands,https://rangatang.nl/,NOVO
Resistance Studio,Developer,Amsterdam,Noord-Holland,Netherlands,https://www.resistancestudio.com,NOVO
Roost Games,Developer,Utrecht,Utrecht,Netherlands,https://roost.games/,NOVO
Rusty Lake,Developer,Amsterdam,Noord-Holland,Netherlands,https://www.rustylake.com/,NOVO
Sassybot,Developer,Breda,Noord-Brabant,Netherlands,https://www.sassybot.com,NOVO
Seven Mages Studio,Developer,Zoetermeer,Zuid-Holland,Netherlands,https://www.sevenmages.com/,NOVO
SK98,Developer,Breda,Noord-Brabant,Netherlands,https://sk98.games/,NOVO
Skunkx Games,Developer,Moordrecht,Zuid-Holland,Netherlands,https://www.skunxgames.com/,NOVO
snekflat,Developer,Rotterdam,Zuid-Holland,Netherlands,https://snekflat.github.io/,NOVO
SOEDESCO,Developer and Publisher,Rotterdam,Zuid-Holland,Netherlands,https://soedesco.com/,NOVO
Sparkling Society,Developer,Delft,Zuid-Holland,Netherlands,https://sparklingsociety.games/,NOVO
Sparrow Night,Developer,Rotterdam,Zuid-Holland,Netherlands,https://sparrownight.com/,NOVO
Speculative Agency,Developer,Amsterdam,Noord-Holland,Netherlands,https://www.allwillrise.com/,NOVO
Spil Games Europe,Developer and Publisher,Hilversum,Noord-Holland,Netherlands,https://www.spilgames.com,NOVO
Square Glade Games,Developer,Groningen,Groningen,Netherlands,https://squareglade.games/,NOVO
Starbrew Games,Developer,Breda,Noord-Brabant,Netherlands,https://starbrewgames.com/,NOVO
Stickylock,Developer,Etten-Leur,Noord-Brabant,Netherlands,https://stickylock.com/,NOVO
StitchHeads,Developer,Breda,Noord-Brabant,Netherlands,https://stitchheads.com/,NOVO
Story Giant Games,Developer,Weert,Limburg,Netherlands,https://storygiantgames.com/,NOVO
Studio Brain Muffin,Developer,Rotterdam,Zuid-Holland,Netherlands,https://www.studiobrainmuffin.com/,NOVO
Studio Interlude,Developer,Amsterdam,Noord-Holland,Netherlands,https://studiointerlude.com/,NOVO
Studio Mantasaur,Developer,Utrecht,Utrecht,Netherlands,https://studiomantasaur.nl/,NOVO
Studio Pix,Developer,Utrecht,Utrecht,Netherlands,https://studiopix.fun/,NOVO
Sugar Rush Studio,Developer,Eindhoven,Noord-Brabant,Netherlands,https://sugarrushstudios.com/,NOVO
Talisman Games,Developer,Den Haag,Zuid-Holland,Netherlands,https://talisman.games/,NOVO
Team Reptile,Developer,Hilversum,Noord-Holland,Netherlands,https://www.team-reptile.com,NOVO
Tidbits Play,Developer,Haarlem,Noord-Holland,Netherlands,https://www.tidbitgames.com/,NOVO
Toosmart,Developer,Deventer,Overijssel,Netherlands,https://www.toosmart.nl,NOVO
Total Mayhem,Developer,Rotterdam,Zuid-Holland,Netherlands,https://totalmayhemgames.com/,NOVO
TRAGSoft,Developer,Zevenaar,Gelderland,Netherlands,https://www.coromon.com,NOVO
Triangle Studios,Developer,Leeuwarden,Friesland,Netherlands,https://triangle-studios.com/,NOVO
Triumph Studios,Developer,Delft,Zuid-Holland,Netherlands,https://triumph.net/,NOVO
TurtleBlaze,Developer,Den Haag,Zuid-Holland,Netherlands,https://turtleblaze.com/,NOVO
Twirlbound,Developer,Breda,Noord-Brabant,Netherlands,https://twirlbound.com/,NOVO
Vanguard Entertainment,Developer,Amsterdam,Noord-Holland,Netherlands,https://www.vanguardgames.net,NOVO
Veelpoot,Developer,Utrecht,Utrecht,Netherlands,https://veelpoot.com/,NOVO
Verdant Games,Developer,Breda,Noord-Brabant,Netherlands,https://verdantgames.com/,NOVO
Vertigo Games (PLAION),Developer and Publisher,Amsterdam,Noord-Holland,Netherlands,https://vertigo-games.com/,NOVO
VILLIAN Studios,Developer,Amsterdam,Noord-Holland,Netherlands,https://villainstudios.nl/,NOVO
Virtual Play,Developer,Utrecht,Utrecht,Netherlands,https://virtualplay.games/,NOVO
Vlambeer,Developer,Utrecht,Utrecht,Netherlands,https://vlambeer.com/,NOVO
VSTEP,Developer,Rotterdam,Zuid-Holland,Netherlands,https://www.vstepsimulation.com,NOVO
Wanted 5 Games,Developer,Haarlem,Noord-Holland,Netherlands,https://www.wanted5games.com/,NOVO
WeirdBeard Games,Developer,Amsterdam,Noord-Holland,Netherlands,https://weirdbeard.nl/,NOVO
Wikkl Works,Developer,Utrecht,Utrecht,Netherlands,https://wikkl.works/,NOVO
Wispfire,Developer,Utrecht,Utrecht,Netherlands,https://www.wispfire.com,NOVO
Gaming Factory,Developer and Publisher,Warsaw,Masovian,Poland,https://gamingfactory.pl/,NOVO
Ganymede Entertainment,Developer,Krakow,Lesser Poland,Poland,https://www.ganymede.eu,NOVO
Glivi Games,Developer,Gliwice,Silesia,Poland,http://www.glivigames.com,NOVO
Gruby Entertainment,Developer,Warsaw,Masovian,Poland,https://grubyentertainment.com/,NOVO
Happy Corruption,Developer,Warsaw,Masovian,Poland,https://happycorruption.com/,NOVO
Hyperstrange,Developer,Warsaw,Masovian,Poland,https://hyperstrange.com/,NOVO
Ice Code Games,Developer,Warsaw,Masovian,Poland,https://icecodegames.com/,NOVO
IMGN.PRO,Developer and Publisher,Bielsko-Biala,Silesia,Poland,https://imgn.pro/,NOVO
Infinite Dreams,Developer,Gliwice,Silesia,Poland,https://www.idreams.pl,NOVO
Infinity Ward Poland (Activision),Developer,Krakow,Krakow,Poland,https://www.infinityward.com,NOVO
Iron Wolf Studio,Developer,Katowice,Silesia,Poland,https://ironwolfstudio.com/,NOVO
Ironbird Creations,Developer,Krakow,Krakow,Poland,https://ironbirdcreations.com/,NOVO
Juggler Games,Developer,Warsaw,Masovian,Poland,https://www.jugglergames.com,NOVO
Jujubee,Developer,Katowice,Silesia,Poland,https://www.jujubee.pl,NOVO
Jutsu Games,Developer,Warsaw,Masovian,Poland,https://jutsugames.com/,NOVO
Klabater,Developer and Publisher,Warsaw,Masovian,Poland,https://klabater.com/,NOVO
Kool2Play,Developer,Warsaw,Masovian,Poland,https://www.kool2play.com,NOVO
Laki Studios,Developer,Katowice,Silesia,Poland,,NOVO
Licht Hund,Developer,Warsaw,Masovian,Poland,https://lichthund.com/,NOVO
Live Motion Games,Developer,Katowice,Silesia,Poland,https://livemotiongames.com/,NOVO
Live Motion Games,Developer,Warsaw,Masovian,Poland,https://livemotiongames.com/,NOVO
Lumino Games,Developer,Krakow,Krakow,Poland,https://afterblast.net/,NOVO
Mass Creation,Developer,Warsaw,Masovian,Poland,https://www.mass-creation.com,NOVO
Mateusz Skutnik,Developer,Krakow,Lesser Poland,Poland,https://www.mateuszskutnik.com/games,NOVO
Mechanistry,Developer,Gdansk,Pomorskie,Poland,https://www.mechanistry.com,NOVO
Michal Wiklinski,Developer,Wroclaw,Lower Silesia,Poland,https://bearnardthegame.com/,NOVO
Mighty Koi,Developer,Lublin,Lubelskie,Poland,https://www.mighty-koi.com/,NOVO
MoaCube,Developer,Warsaw,Masovian,Poland,https://www.moacube.com,NOVO
Monster Couch,Developer,Poznan,Greater Poland,Poland,https://monstercouch.com/,NOVO
Mooneaters,Developer,Olsztyn,Warminsko-Mazurskie,Poland,https://www.mooneaters.com/,NOVO
Moral Anxiety Studio,Developer,Wroclaw,Lower Silesia,Poland,https://moralanxietystudio.com/,NOVO
Movie Games Lunarium,Developer,Warsaw,Masovian,Poland,https://moviegames.pl/en/home-english/,NOVO
MS Games,Developer,Warsaw,Masovian,Poland,https://msgames.pl/,NOVO
My Next Games,Developer,Krakow,Krakow,Poland,https://www.mynextgames.com/,NOVO
Mythic Owl Games,Developer,Warsaw,Masovian,Poland,https://mythicowl.com/,NOVO
Naptime Games,Developer,Warsaw,Masovian,Poland,https://naptime.games/,NOVO
Nawia Games,Developer,Gdansk,Pomorskie,Poland,https://www.nawiagames.com,NOVO
Ninth Exodus,Developer,Warsaw,Masovian,Poland,https://90s.graphics/,NOVO
Nordcurrent,Developer and Publisher,Warsaw,Masovian,Poland,https://www.nordcurrent.com,NOVO
OhNoo Studio,Developer,Warsaw,Masovian,Poland,http://www.ohnoo.com/,NOVO
One More Level,Developer,Krakow,Krakow,Poland,https://omlgames.com/,NOVO
Orchid Games,Developer,Warsaw,Masovian,Poland,https://www.orchidgames.com,NOVO
Ovid Works,Developer,Warsaw,Masovian,Poland,https://www.ovidworks.com,NOVO
Paradark Studio,Developer,Krakow,Krakow,Poland,https://www.paradarkstudio.com,NOVO
Paranoid Interactive,Developer,Warsaw,Masovian,Poland,https://paranoidinteractive.net/,NOVO
Persis Play,Developer,Warsaw,Masovian,Poland,https://persisplay.com/,NOVO
Petums,Developer,Bytom,Silesia,Poland,https://petums.com/,NOVO
Phobia Game Studio,Developer,Warsaw,Masovian,Poland,https://www.carrion.game/,NOVO
Pixel Perfect Dude,Developer,Kalisz,Greater Poland,Poland,https://pixelperfectdude.com/,NOVO
PixelAnt (Sumo Digital),Developer,Warsaw,Masovian,Poland,https://pixelantgames.com/,NOVO
PixelAnt (Sumo Digital),Developer,Wroclaw,Lower Silesia,Poland,https://pixelantgames.com/,NOVO
Pixelated Milk,Developer,Warsaw,Masovian,Poland,https://bsky.app/profile/pixelatedmilk.bsky.social,NOVO
Play2Chill,Developer,Warsaw,Masovian,Poland,https://www.play2chill.com/,NOVO
Playsoft Games,Developer,Gdansk,Pomorskie,Poland,https://www.playsoftgames.com,NOVO
Polished Games,Developer,Wroclaw,Lower Silesia,Poland,https://polishedgames.com/,NOVO
President Studio,Developer and Publisher,Warsaw,Masovian,Poland,https://www.president-studio.com/,NOVO
Prime Bit Games SA,Developer,Rzeszow,Subcarpathia,Poland,https://primebitgames.com/,NOVO
Punch Punk Games,Developer,Warsaw,Masovian,Poland,https://punch-punk.com/,NOVO
Punk Notion,Developer,Gliwice,Silesia,Poland,http://www.punknotion.com/,NOVO
Pyramid Games,Developer,Lublin,Lubelskie,Poland,https://pyramid.games/,NOVO
Qubic Games,Developer and Publisher,Warsaw,Masovian,Poland,https://www.qubicgames.com,NOVO
Questline (Awaken Realms),Developer,Wrocław,Lower Silesia,Poland,https://www.taintedgrail.com/,NOVO
Quite OK Games,Developer,Warsaw,Masovian,Poland,https://quiteokgames.com/,NOVO
Raba Games,Developer,Zielona Gora,Lubusz,Poland,https://www.rabagames.com,NOVO
Reality Pump Studios,Developer,Krakow,Lesser Poland,Poland,https://www.realitypump.com,NOVO
Rebel Wolves,Developer,Warsaw,Masovian,Poland,https://rebel-wolves.com/,NOVO
Red Dot Games,Developer,Rzeszow,Subcarpathia,Poland,https://www.reddotgames.pl,NOVO
RedDeer.Games,Developer and Publisher,Warsaw,Masovian,Poland,https://reddeergames.com/,NOVO
Reikon Games,Developer,Warsaw,Masovian,Poland,https://reikongames.com/,NOVO
Render Cube,Developer,Lodz,Lodz,Poland,https://rendercube.pl/,NOVO
Retrovibe,Developer,Warsaw,Masovian,Poland,https://retrovibegames.com/,NOVO
Robot Gentlemen,Developer,Poznan,Greater Poland,Poland,https://www.robotgentleman.com,NOVO
RockGame,Developer and Publisher,Warsaw,Masovian,Poland,https://www.rockgame.pl,NOVO
Sad Cat Studios,Developer,Gdansk,Pomorskie,Poland,https://www.sadcat.studio/,NOVO
Serious Sim,Developer,Warsaw,Masovian,Poland,https://serioussim.net/,NOVO
Silden,Developer,Torun,Kuyavian-Pomeranian,Poland,https://www.silden.eu/en,NOVO
Slavic Magic,Developer,Gdansk,Pomorskie,Poland,https://manorlords.com/,NOVO
Soft Crunch Games,Developer,Krakow,Krakow,Poland,https://softcrunch.games/,NOVO
SONKA,Developer and Publisher,Warsaw,Masovian,Poland,https://www.sonkagames.com,NOVO
Space Goblin Studio,Developer,Warsaw,Masovian,Poland,https://linktr.ee/Astrobotanica,NOVO
Spectral Games,Developer,Katowice,Silesia,Poland,https://www.spectralgames.com,NOVO
